Age,Experience,Education,Hours,Department,Salary,HighSalary
55,17,12,51,IT,119956,1
21,0,14,40,HR,59636,0
56,26,14,48,IT,157908,1
32,1,18,52,IT,72404,0
58,31,14,51,HR,166907,1
31,9,16,40,Sales,92104,1
32,0,18,39,Sales,64608,0
59,31,12,47,Sales,163830,1
27,4,16,50,HR,83921,1
31,5,18,55,Sales,93558,1
56,35,14,43,IT,185563,1
51,3,16,46,Finance,79001,0
53,20,18,44,HR,137794,1
33,4,18,60,Finance,85921,1
38,15,12,47,IT,107340,1
44,13,18,53,Finance,115218,1
29,8,12,50,IT,83353,1
51,23,14,51,Finance,147443,1
30,8,18,50,Finance,100140,1
22,0,18,48,Sales,69816,0
58,34,14,50,Finance,186076,1
35,0,18,58,IT,74417,0
23,1,18,49,IT,76193,0
51,9,16,46,IT,93042,1
26,4,12,39,HR,70289,0
23,1,18,45,IT,75005,0
31,3,18,39,HR,80828,1
35,10,12,58,IT,99402,1
48,14,16,58,HR,115962,1
30,7,12,45,Finance,78260,0
58,1,18,36,Finance,72539,0
27,2,14,53,IT,73339,0
35,1,14,60,HR,66834,0
38,4,16,60,Sales,85230,1
38,12,16,51,Sales,112877,1
44,0,18,53,Sales,67502,0
22,0,16,46,Finance,61242,0
60,31,18,54,Finance,179007,1
40,6,14,57,HR,88941,1
54,12,16,59,IT,112556,1
46,23,18,39,Finance,146501,1
27,3,12,46,IT,65601,0
58,31,16,50,Sales,177595,1
50,10,18,35,Sales,104341,1
25,1,18,36,IT,69750,0
31,1,12,44,HR,59266,0
21,0,14,36,Sales,60353,0
54,33,12,59,HR,174676,1
21,0,18,44,Sales,71320,0
39,18,12,57,Finance,123110,1
22,1,12,52,Sales,60489,0
41,0,18,35,HR,63330,0
40,10,14,39,Finance,96240,1
43,17,12,46,Sales,116373,1
41,9,12,51,Finance,91345,1
44,17,16,59,Finance,129029,1
24,1,16,53,Sales,74454,0
32,11,18,52,IT,107366,1
42,0,18,47,IT,73887,0
40,18,18,56,HR,139182,1
38,15,16,37,HR,114062,1
21,0,18,55,Sales,76335,0
50,25,12,44,Finance,145618,1
53,14,12,48,Finance,111710,1
44,0,14,42,IT,59367,0
34,6,18,44,IT,95059,1
56,33,12,36,Finance,166405,1
25,0,12,47,Finance,55955,0
31,8,14,39,HR,89203,1
44,23,12,45,Finance,135159,1
51,9,14,58,Finance,96298,1
33,5,14,35,Sales,75146,0
36,14,16,60,Finance,122997,1
44,4,12,44,IT,72224,0
33,7,16,47,IT,94492,1
44,7,12,38,HR,78691,0
46,4,16,55,HR,82256,1
22,1,14,44,Sales,69692,0
36,6,14,46,HR,79707,0
58,12,14,48,Finance,100536,1
21,0,14,37,Finance,58231,0
31,0,12,36,Sales,50422,0
55,3,18,53,IT,84645,1
49,17,12,45,Finance,114896,1
57,2,16,55,Finance,76159,0
37,11,12,41,Sales,94768,1
59,0,12,52,IT,60023,0
48,26,16,48,HR,153815,1
49,10,14,41,Finance,97097,1
23,1,16,56,IT,69362,0
30,0,16,41,Sales,61987,0
34,7,18,57,Sales,96862,1
32,3,18,43,IT,76088,0
50,18,14,57,Sales,127258,1
52,16,16,46,HR,124538,1
52,1,16,40,IT,70894,0
52,2,16,60,HR,81730,1
46,2,12,58,Sales,64524,0
21,0,18,41,HR,72386,0
22,1,18,56,HR,76588,0
37,9,14,38,HR,95647,1
50,23,18,50,HR,148950,1
59,17,18,41,IT,129290,1
27,1,14,42,Sales,68078,0
47,13,16,42,Sales,114267,1
29,6,12,54,Finance,81129,1
42,0,14,60,HR,65288,0
54,22,18,59,HR,148646,1
21,0,14,37,Finance,62015,0
29,8,18,43,Finance,94936,1
40,4,16,53,HR,84616,1
39,0,16,47,Sales,65175,0
56,20,16,41,Finance,134807,1
60,9,18,54,HR,104796,1
24,2,14,55,Sales,74224,0
29,8,18,49,IT,102228,1
42,19,16,53,Finance,133067,1
38,1,16,36,Finance,70096,0
32,6,16,46,Sales,84336,1
59,14,18,42,IT,113265,1
29,1,12,57,Sales,62517,0
26,3,16,57,Finance,75832,0
39,13,14,42,IT,109027,1
27,1,16,47,HR,70624,0
36,1,18,35,Finance,73543,0
25,1,14,58,Sales,73853,0
36,2,18,44,Sales,74095,0
21,0,12,55,Sales,62913,0
57,36,12,58,Sales,188574,1
59,24,18,43,Sales,152470,1
39,15,16,36,Finance,117724,1
57,14,14,53,IT,117241,1
37,11,16,56,Sales,108662,1
46,8,18,59,Sales,103088,1
42,13,18,48,HR,115438,1
28,4,16,44,HR,80844,1
53,7,14,44,IT,88094,1
22,1,14,42,Finance,63450,0
50,2,14,48,Finance,64469,0
40,1,14,47,IT,69369,0
38,15,14,40,IT,114669,1
30,2,12,55,IT,67090,0
44,8,12,47,Sales,85184,1
24,3,18,37,Finance,78534,0
57,30,12,54,IT,168520,1
24,1,14,47,HR,62106,0
33,9,14,57,Sales,93248,1
45,3,14,57,Sales,78784,0
33,9,18,53,Sales,101567,1
38,12,18,50,Sales,110548,1
44,17,16,38,IT,119379,1
22,0,12,37,Sales,60094,0
53,31,12,49,HR,167723,1
39,3,16,49,HR,72207,0
29,8,16,52,IT,90819,1
48,3,12,56,Sales,75216,0
55,28,14,41,HR,157497,1
59,15,12,54,Finance,114617,1
30,4,14,39,Sales,70749,0
21,0,18,42,IT,67385,0
41,14,12,59,Finance,113357,1
29,7,12,57,Sales,84512,1
35,1,18,44,Finance,76662,0
55,34,18,35,Sales,181239,1
25,3,18,45,Sales,79295,0
42,3,18,37,HR,76721,0
43,0,18,55,Finance,72539,0
27,6,16,37,Finance,86915,1
43,8,16,49,IT,96700,1
45,16,18,51,IT,130688,1
47,13,18,52,Finance,112609,1
26,0,18,42,HR,65595,0
54,0,18,57,HR,69114,0
29,6,14,47,Sales,81201,1
53,26,14,44,IT,148122,1
26,0,18,37,IT,72083,0
57,31,18,54,IT,185447,1
51,18,12,48,Sales,121827,1
54,23,18,47,HR,153812,1
49,24,18,37,IT,147164,1
34,2,16,47,Sales,74111,0
56,11,14,54,Finance,99599,1
56,34,18,58,HR,190943,1
35,14,14,59,Finance,110666,1
28,0,14,57,IT,65883,0
46,17,12,43,Sales,120105,1
56,31,14,59,HR,172774,1
41,6,14,50,IT,79040,0
48,18,18,57,HR,138081,1
24,2,16,57,Sales,71362,0
36,15,18,42,Sales,124245,1
42,4,18,46,IT,88024,1
32,9,16,60,HR,98319,1
36,7,16,46,Sales,85427,1
60,20,12,53,HR,127478,1
58,6,16,58,HR,91251,1
57,36,18,51,Finance,200237,1
49,22,16,49,IT,141911,1
38,10,16,56,IT,107885,1
30,9,16,52,HR,96906,1
59,20,14,41,Finance,127579,1
38,8,12,47,HR,88176,1
21,0,14,53,IT,64587,0
59,32,14,50,IT,177926,1
41,19,12,45,HR,120787,1
21,0,14,60,HR,65732,0
35,0,16,39,HR,60879,0
24,3,12,60,IT,75868,0
40,2,14,36,HR,63923,0
30,1,18,35,HR,70665,0
43,3,14,50,Sales,76713,0
54,26,18,39,IT,154352,1
53,18,16,59,HR,131090,1
54,4,18,59,Finance,91674,1
59,28,14,41,IT,161659,1
30,7,14,43,HR,89653,1
40,9,14,38,HR,94964,1
21,0,12,53,Sales,56681,0
33,7,12,54,Sales,85566,1
21,0,14,49,IT,64783,0
25,2,14,41,Sales,71888,0
36,6,16,58,Sales,94223,1
35,7,12,52,IT,80701,1
48,12,12,39,Finance,95581,1
51,28,12,55,HR,163142,1
43,4,18,59,HR,84563,1
37,11,14,47,Sales,102933,1
54,12,16,37,HR,100821,1
33,5,16,40,Sales,83742,1
34,7,14,60,IT,93073,1
31,0,14,46,IT,64653,0
48,21,16,55,IT,137242,1
52,5,18,52,HR,91005,1
55,0,16,52,Sales,67238,0
51,10,18,38,Sales,101772,1
37,10,18,54,HR,106845,1
29,7,12,57,IT,86027,1
30,5,14,48,Finance,83494,1
28,2,12,48,Sales,61853,0
41,18,18,35,Sales,133688,1
33,11,16,45,HR,103171,1
25,3,12,56,Finance,72782,0
26,4,16,43,IT,80808,1
50,9,18,52,Sales,103669,1
51,21,16,39,HR,135701,1
37,15,12,44,Finance,105886,1
31,0,18,49,HR,67081,0
40,5,14,44,Finance,80513,1
29,8,12,50,HR,83904,1
22,1,12,38,Finance,55652,0
57,19,14,38,Sales,130829,1
21,0,18,42,Finance,65554,0
24,1,14,40,IT,63771,0
56,13,12,57,Sales,102137,1
45,16,18,45,IT,128082,1
23,1,16,59,Sales,70590,0
29,8,12,47,Finance,91081,1
42,15,16,53,Sales,123330,1
43,3,14,45,HR,76382,0
32,1,18,36,Finance,69236,0
30,0,14,37,HR,55595,0
54,2,16,49,HR,74916,0
30,6,12,58,HR,81923,1
50,10,18,47,HR,103470,1
42,15,14,59,IT,114459,1
26,1,16,44,Finance,69526,0
22,1,16,39,HR,66275,0
50,17,12,58,IT,118930,1
22,0,16,45,Sales,65195,0
52,8,18,57,HR,96196,1
36,11,16,48,HR,109411,1
32,10,12,59,IT,96201,1
21,0,14,54,Sales,68106,0
28,1,18,49,Sales,71694,0
33,4,14,47,IT,73846,0
35,7,14,60,HR,89543,1
28,4,16,37,Finance,77239,0
30,9,16,43,IT,91984,1
25,2,12,42,Finance,59553,0
39,1,16,49,HR,68097,0
58,24,16,57,HR,155628,1
31,2,14,35,Sales,62530,0
40,7,18,36,HR,86893,1
40,1,16,43,Sales,65231,0
41,18,18,55,Sales,139047,1
38,0,16,51,HR,72168,0
30,5,16,43,Sales,83999,1
54,4,12,35,HR,63611,0
46,5,16,42,Sales,81570,1
50,3,12,39,Sales,70236,0
29,0,14,45,HR,58673,0
51,29,18,40,Finance,167578,1
24,0,16,51,IT,63683,0
26,4,12,52,HR,75321,0
34,4,14,57,Sales,78070,0
24,3,16,52,IT,73461,0
46,15,12,39,Finance,112070,1
59,21,12,59,HR,135278,1
37,10,14,39,Sales,92511,1
39,1,16,53,Sales,69222,0
26,0,16,47,HR,71023,0
49,14,18,56,Sales,126279,1
31,1,16,41,IT,67695,0
36,12,12,60,Sales,107466,1
50,9,18,48,IT,97805,1
45,5,18,60,IT,94641,1
60,31,16,42,HR,169982,1
31,4,18,37,Sales,76591,0
27,6,12,38,IT,79211,0
46,4,12,44,Sales,74932,0
42,11,14,38,IT,95786,1
45,5,12,52,Finance,78232,0
39,13,14,57,HR,106055,1
51,25,18,46,HR,152950,1
46,22,14,54,HR,145704,1
56,15,16,54,IT,117004,1
43,6,14,49,Finance,83212,1
33,1,16,47,IT,68209,0
45,5,18,46,HR,91295,1
22,0,14,42,IT,64589,0
22,0,12,56,HR,59184,0
36,1,16,56,Sales,72004,0
29,2,18,43,IT,76627,0
48,7,12,54,Sales,88972,1
33,10,16,43,IT,104405,1
55,24,18,51,HR,152945,1
33,3,18,59,Sales,86316,1
51,15,12,35,IT,107429,1
41,17,18,57,HR,129653,1
52,12,14,40,IT,100514,1
54,26,18,41,Sales,154609,1
28,1,16,43,IT,72376,0
22,0,16,44,IT,65200,0
58,0,16,38,Sales,63521,0
52,12,14,50,HR,105722,1
60,29,12,46,IT,161197,1
48,4,14,43,IT,75394,0
57,17,14,37,Finance,121239,1
21,0,14,60,Finance,70806,0
30,6,18,43,HR,93914,1
24,3,12,51,Sales,74319,0
55,6,18,48,HR,86457,1
30,3,14,39,HR,66448,0
31,0,16,60,HR,74641,0
34,10,14,55,IT,100536,1
58,30,12,35,IT,155017,1
32,2,16,35,HR,66577,0
37,0,12,37,HR,58442,0
36,4,14,43,Finance,72057,0
55,28,12,57,Sales,160484,1
22,1,18,40,HR,70173,0
31,0,16,43,Finance,67997,0
23,1,12,38,HR,59049,0
49,8,16,54,Sales,93713,1
38,8,16,53,HR,97508,1
40,9,14,39,Sales,87594,1
34,7,14,39,IT,80905,1
54,22,16,48,Sales,147764,1
51,10,12,44,HR,89621,1
60,32,16,57,Finance,184891,1
38,7,14,50,IT,86004,1
50,19,12,57,Finance,124899,1
45,11,16,40,HR,101515,1
39,0,14,54,IT,60696,0
28,1,16,57,Finance,74306,0
48,3,16,48,HR,78671,0
28,6,16,52,Finance,91306,1
51,18,12,43,Sales,123526,1
23,1,14,41,Sales,61458,0
23,2,14,52,HR,67923,0
42,4,18,44,Finance,81095,1
37,4,16,36,HR,73331,0
56,17,16,47,Finance,121381,1
37,2,18,40,IT,71425,0
34,10,16,57,HR,104028,1
29,5,12,43,HR,71951,0
50,1,18,54,Finance,78123,0
41,3,14,42,HR,66656,0
32,1,16,44,IT,72404,0
57,25,14,50,Finance,151938,1
52,9,16,49,Finance,99718,1
31,5,18,47,Finance,88386,1
40,14,14,52,IT,111751,1
55,32,16,40,IT,177093,1
31,10,12,54,HR,93099,1
28,5,18,58,Finance,92634,1
24,2,16,43,IT,71916,0
47,9,16,52,Sales,100609,1
60,23,16,41,HR,142760,1
58,20,18,57,IT,143043,1
50,15,16,58,IT,126344,1
47,7,16,39,IT,92116,1
41,1,14,45,HR,61306,0
40,6,14,47,IT,78859,0
24,2,18,37,IT,74338,0
31,6,18,35,Sales,82726,1
33,7,12,38,Sales,79697,0
29,0,16,53,Sales,71399,0
24,0,14,52,IT,61978,0
32,2,14,40,Sales,68712,0
29,4,16,57,Finance,87809,1
33,11,16,44,Sales,108423,1
46,5,18,41,Sales,86008,1
58,14,12,46,IT,109242,1
33,3,12,42,Finance,66848,0
59,2,18,47,Sales,81088,1
48,3,18,52,IT,84145,1
39,4,14,48,Finance,79024,0
44,17,18,45,Sales,125779,1
39,9,12,44,IT,90763,1
33,7,14,40,Finance,80085,1
33,11,12,47,Sales,92978,1
48,21,16,56,Finance,143007,1
22,1,12,44,Finance,61142,0
30,2,14,46,IT,70729,0
42,17,12,35,HR,115420,1
33,6,14,52,Finance,83631,1
29,7,14,47,Finance,89042,1
53,32,18,59,Finance,187060,1
34,13,12,58,Finance,103747,1
40,12,18,38,Finance,105441,1
35,8,18,40,HR,95839,1
52,11,12,52,IT,100451,1
53,17,14,39,HR,121985,1
37,12,16,52,IT,104842,1
44,14,12,39,HR,105245,1
50,9,18,41,IT,96900,1
33,0,18,57,Sales,77541,0
36,12,14,43,Finance,99637,1
22,1,18,37,IT,68354,0
37,8,16,46,IT,90192,1
52,9,18,54,Finance,107139,1
28,6,14,59,Sales,89435,1
23,0,12,48,Finance,61043,0
32,6,14,42,IT,86477,1
40,13,18,46,IT,114316,1
36,10,14,41,Finance,93732,1
34,6,18,58,HR,93926,1
36,14,14,43,Finance,112684,1
53,23,12,46,IT,135381,1
50,25,18,38,IT,159439,1
32,1,16,39,IT,67775,0
35,13,16,43,Sales,110744,1
38,5,16,41,Finance,81536,1
48,4,16,48,Sales,75532,0
43,4,18,54,Finance,83054,1
34,12,18,56,Sales,115850,1
50,18,12,51,HR,122377,1
53,27,14,35,IT,153340,1
35,9,18,59,IT,108792,1
27,4,16,49,Finance,76305,0
35,9,18,58,IT,100031,1
58,22,16,49,Sales,145771,1
31,0,12,35,HR,55657,0
49,2,14,49,Sales,71278,0
51,27,18,36,Sales,162913,1
45,0,14,38,Finance,58906,0
44,9,16,51,IT,94603,1
39,2,16,50,Sales,74192,0
22,0,14,52,Finance,62889,0
42,18,12,55,Sales,122133,1
40,9,14,50,Sales,92176,1
53,0,14,42,Sales,56815,0
28,5,18,40,Finance,82977,1
45,8,18,56,HR,98064,1
29,4,16,54,Sales,84990,1
54,33,18,36,Sales,178269,1
43,4,12,53,Finance,75528,0
25,0,12,47,IT,53700,0
45,24,12,56,HR,144255,1
28,1,16,56,Finance,73241,0
36,12,12,55,IT,107024,1
35,9,12,40,Finance,85216,1
21,0,18,40,Finance,63781,0
42,21,16,47,HR,136034,1
23,2,14,35,HR,64838,0
58,8,12,56,HR,93008,1
34,13,18,55,HR,115702,1
56,2,14,58,IT,71391,0
38,14,12,43,Sales,109551,1
38,3,14,56,Finance,77832,0
23,0,14,46,HR,64045,0
30,5,16,46,Sales,81940,1
59,19,16,60,IT,132031,1
21,0,12,38,HR,52377,0
47,16,12,53,Finance,114664,1
47,22,16,50,Sales,139290,1
31,4,12,60,HR,77077,0
25,0,12,46,Finance,60668,0
27,4,16,35,Sales,75075,0
39,12,14,57,Finance,106749,1
49,0,12,55,IT,62114,0
35,0,18,38,HR,62912,0
55,6,16,43,HR,82539,1
57,21,12,41,Finance,133246,1
32,4,12,44,Sales,71016,0
50,13,16,47,HR,112449,1
40,14,18,42,Finance,115237,1
57,20,18,54,IT,139165,1
23,1,16,44,HR,63750,0
29,8,18,44,Finance,92999,1
59,16,12,42,Sales,115891,1
46,23,18,54,HR,157639,1
22,1,12,49,HR,63842,0
43,6,14,35,IT,74736,0
43,21,18,49,Finance,139671,1
41,17,14,58,Sales,122104,1
36,11,16,51,IT,107981,1
29,2,18,47,IT,78359,0
33,3,12,46,IT,71630,0
48,6,18,37,Finance,84483,1
47,7,16,57,Finance,93101,1
37,12,16,53,HR,106612,1
58,23,12,58,Finance,146042,1
56,10,18,39,IT,104410,1
21,0,14,37,Finance,57896,0
38,8,16,55,Sales,93873,1
29,6,16,39,HR,89249,1
33,0,12,58,IT,60824,0
60,31,18,43,HR,177819,1
35,7,14,40,Finance,81199,1
24,0,18,50,HR,70110,0
53,1,18,44,HR,71072,0
44,14,14,50,Finance,115825,1
56,20,12,37,HR,125681,1
30,7,16,52,Finance,96420,1
56,16,12,45,IT,110886,1
40,14,12,53,HR,112483,1
31,3,18,59,Sales,79368,0
32,3,14,57,Sales,74565,0
38,8,16,49,IT,92908,1
50,2,18,45,Finance,80877,1
57,19,16,59,Finance,139372,1
40,18,18,56,HR,133527,1
45,17,14,58,HR,123409,1
32,3,16,44,Sales,78249,0
41,7,16,43,Sales,88877,1
45,0,12,37,Finance,54820,0
31,7,18,57,Sales,94313,1
29,7,18,43,Finance,95019,1
45,14,18,52,IT,118112,1
55,18,12,46,IT,120389,1
52,29,12,57,Sales,164278,1
34,9,16,55,HR,97678,1
21,0,18,58,Sales,68681,0
37,9,18,50,Sales,102426,1
45,11,16,38,Sales,97329,1
28,3,16,35,HR,72658,0
25,4,16,47,Sales,80262,1
25,4,14,60,HR,83105,1
55,3,14,42,Sales,69312,0
39,12,16,40,HR,105632,1
43,16,12,42,HR,110263,1
29,0,12,53,HR,64027,0
50,4,18,58,HR,84088,1
36,11,14,58,HR,104494,1
53,23,14,46,IT,143235,1
22,0,16,35,Finance,66574,0
34,1,16,38,Finance,62716,0
21,0,16,57,HR,67966,0
46,6,16,47,Finance,88288,1
45,15,16,51,HR,115477,1
36,7,12,53,Sales,81889,1
35,11,12,53,IT,100632,1
46,13,16,56,Sales,111746,1
36,2,12,39,Sales,59588,0
34,10,16,45,HR,97220,1
49,11,16,41,Sales,98023,1
44,12,14,37,IT,97034,1
35,7,12,45,Sales,86504,1
39,0,12,51,IT,55608,0
28,0,14,45,IT,64917,0
54,27,12,49,HR,148399,1
22,1,14,53,IT,66506,0
47,13,18,42,Sales,114174,1
30,1,12,50,HR,61493,0
55,3,16,55,IT,81072,1
43,11,14,49,IT,100133,1
28,7,16,37,Finance,89533,1
48,9,16,58,HR,97497,1
43,2,12,40,Finance,58004,0
24,3,14,37,IT,73071,0
34,5,18,39,Finance,87790,1
49,22,16,35,Sales,137519,1
21,0,16,56,Sales,69157,0
24,0,18,48,IT,67764,0
52,17,14,46,Finance,116426,1
53,2,12,47,Finance,64926,0
46,9,16,48,HR,96149,1
37,10,12,59,Sales,95601,1
59,18,14,46,Sales,124957,1
43,13,18,57,HR,122274,1
52,20,12,47,Sales,126139,1
35,11,14,58,Finance,103310,1
33,10,12,40,Finance,95699,1
22,1,12,55,Sales,68130,0
39,3,16,49,HR,72216,0
44,23,12,56,IT,144304,1
44,21,16,57,IT,144683,1
31,5,14,50,IT,80575,1
42,16,14,43,IT,115842,1
35,5,16,42,Finance,83272,1
30,2,18,39,IT,73317,0
47,12,12,49,Finance,104925,1
29,5,14,41,Finance,79030,0
48,9,14,58,IT,100561,1
21,0,18,51,IT,67624,0
37,10,14,50,IT,96277,1
51,28,16,58,Sales,164024,1
30,5,18,45,Sales,89249,1
57,1,14,41,HR,68227,0
49,0,18,45,Finance,64618,0
38,10,18,36,IT,104103,1
58,30,14,36,Sales,166740,1
59,34,14,40,HR,182979,1
26,4,14,37,Finance,74620,0
60,35,18,35,Finance,186475,1
32,6,16,58,Finance,88167,1
34,3,16,57,Sales,84219,1
30,7,12,54,IT,79942,0
40,6,14,50,IT,84080,1
35,9,16,48,Finance,98364,1
51,24,12,51,Finance,143022,1
27,0,12,52,HR,62807,0
30,4,14,59,HR,79311,0
30,3,12,38,Finance,67309,0
59,21,16,37,HR,139714,1
48,16,12,42,Sales,114303,1
50,21,12,38,Finance,126682,1
57,16,16,57,HR,126959,1
23,1,12,49,Finance,63363,0
35,13,12,47,IT,100423,1
41,16,18,48,Sales,126323,1
57,7,12,48,Finance,86102,1
32,1,12,39,IT,59339,0
24,1,18,39,Finance,74670,0
29,5,18,56,IT,90966,1
59,15,18,47,HR,123120,1
48,15,14,38,IT,113821,1
43,5,14,52,Sales,78185,0
60,23,16,40,Sales,144569,1
42,3,12,39,HR,62306,0
44,2,16,37,Finance,73323,0
46,5,14,54,Sales,85628,1
50,3,12,37,HR,62448,0
53,17,12,37,Sales,113208,1
36,5,18,54,HR,92807,1
42,4,14,36,Sales,70477,0
38,8,12,54,HR,83493,1
27,2,18,60,Sales,79196,0
46,5,12,52,Finance,73671,0
28,5,14,44,IT,80266,1
26,2,16,58,Sales,71668,0
50,10,16,60,HR,107073,1
59,14,12,55,Finance,113839,1
43,8,18,41,Sales,94642,1
52,23,18,54,HR,152877,1
42,18,18,60,IT,132879,1
29,8,14,56,HR,87858,1
51,18,16,48,Sales,128291,1
27,1,16,44,HR,63916,0
29,8,12,54,HR,88900,1
33,6,16,50,IT,90649,1
23,1,18,40,Sales,72746,0
55,8,14,51,Sales,94278,1
53,18,18,40,IT,132384,1
41,14,18,56,Finance,121756,1
51,18,16,52,HR,126333,1
54,33,14,44,HR,177650,1
52,9,14,44,HR,93048,1
55,18,18,43,Sales,132471,1
35,0,12,56,Sales,62874,0
52,30,16,49,HR,169121,1
26,3,12,45,Sales,66377,0
41,20,18,41,IT,141865,1
53,16,16,52,IT,125704,1
52,17,12,36,Sales,116083,1
39,16,12,36,HR,105911,1
53,1,12,60,HR,68985,0
48,18,16,47,HR,126569,1
51,0,12,45,HR,54698,0
41,10,14,59,Sales,100993,1
54,9,18,53,Finance,105981,1
35,4,16,54,Finance,85559,1
34,7,14,35,HR,78069,0
39,4,12,51,HR,74256,0
35,7,18,54,HR,101317,1
26,3,12,52,Finance,71174,0
29,3,14,42,IT,68672,0
57,30,12,47,Finance,159754,1
40,5,16,38,Sales,78159,0
54,8,14,53,Finance,87001,1
58,25,16,37,Sales,151508,1
46,14,18,40,HR,121923,1
38,15,16,40,Sales,117208,1
48,12,16,56,HR,107161,1
29,8,12,40,IT,87524,1
52,29,12,58,HR,161160,1
26,4,14,42,HR,70722,0
34,7,18,59,IT,95157,1
48,6,14,51,HR,87951,1
44,22,18,44,HR,150609,1
33,3,18,58,HR,85598,1
32,3,16,39,Finance,74185,0
39,10,12,53,Sales,96679,1
41,7,18,45,HR,89930,1
47,5,12,44,Finance,78202,0
39,9,18,37,HR,96489,1
44,6,12,56,Sales,82759,1
46,6,14,58,HR,88539,1
48,3,12,44,Sales,64458,0
38,2,16,36,Finance,72881,0
56,23,18,43,Finance,148741,1
49,6,16,39,HR,87846,1
37,3,18,55,IT,78471,0
24,0,16,51,Sales,66717,0
49,19,18,40,HR,132680,1
24,0,12,45,Finance,60316,0
30,6,18,39,HR,84844,1
45,16,16,41,Sales,115398,1
51,25,16,41,HR,150449,1
23,1,18,38,Sales,66393,0
22,1,18,55,Finance,73157,0
45,10,14,44,IT,95779,1
26,5,14,58,IT,80077,1
46,2,12,52,Finance,71215,0
28,2,12,35,Finance,65197,0
55,34,12,48,HR,179312,1
47,11,12,40,Finance,98052,1
45,0,12,45,Finance,60845,0
38,3,18,48,Sales,84007,1
21,0,14,54,HR,59732,0
59,13,18,60,Sales,120166,1
23,0,14,37,HR,56457,0
24,1,14,50,HR,68279,0
57,23,16,50,IT,144469,1
35,14,16,41,IT,113271,1
28,6,14,42,Finance,83771,1
58,16,18,38,HR,119034,1
39,11,14,46,Finance,97901,1
46,21,12,46,Sales,127492,1
59,22,18,44,Finance,150128,1
30,9,18,46,Sales,105700,1
58,13,14,45,IT,107804,1
34,11,12,45,IT,91607,1
39,17,14,49,Sales,123621,1
50,3,12,40,Sales,66758,0
25,2,18,45,Sales,74565,0
51,13,14,36,Finance,107166,1
27,2,12,58,Sales,70653,0
39,12,16,56,HR,110126,1
51,24,18,43,Sales,153470,1
59,17,18,45,IT,126037,1
44,10,16,50,Sales,99185,1
54,27,12,47,IT,156788,1
43,5,18,47,IT,90105,1
60,18,12,56,Finance,119979,1
26,5,16,56,Sales,86002,1
58,37,14,52,IT,195035,1
56,2,18,55,HR,84024,1
47,18,18,59,Sales,134444,1
31,3,12,35,Sales,62260,0
25,0,18,54,IT,73320,0
37,10,14,44,Finance,94698,1
27,4,16,60,Finance,82413,1
47,23,18,53,Sales,152878,1
35,0,16,51,Sales,68098,0
33,12,12,35,Finance,99597,1
31,10,14,35,Finance,88705,1
46,16,18,51,HR,127680,1
42,2,16,49,Sales,70509,0
48,13,14,36,Sales,108391,1
44,6,16,45,Sales,90439,1
49,24,12,55,Finance,146442,1
29,2,14,36,IT,70753,0
24,2,14,54,HR,68496,0
38,1,12,43,Finance,60328,0
36,9,12,53,Finance,96323,1
53,21,18,36,HR,140449,1
49,5,12,50,Sales,75498,0
59,26,12,54,IT,152134,1
30,4,16,43,HR,74838,0
29,8,14,54,IT,92450,1
51,30,16,55,Sales,173055,1
48,26,12,38,IT,147938,1
23,0,18,58,Sales,76095,0
34,1,16,47,Finance,71156,0
45,21,16,49,Sales,137364,1
35,14,14,54,HR,113468,1
22,0,14,36,HR,60052,0
44,18,14,54,Sales,128321,1
34,9,18,52,Sales,100973,1
27,3,18,59,Finance,80650,1
56,9,12,58,Finance,93005,1
44,7,12,43,Sales,82036,1
47,21,14,54,IT,133903,1
57,6,16,35,Finance,85552,1
58,3,14,37,HR,69091,0
50,14,12,57,Finance,108124,1
47,11,16,51,Finance,106944,1
59,5,12,45,Finance,72055,0
35,11,18,58,Finance,109091,1
46,8,14,59,Sales,98570,1
21,0,14,42,Finance,63432,0
24,2,16,55,IT,80357,1
49,7,14,46,Finance,86028,1
21,0,12,45,Finance,58190,0
42,6,12,47,HR,78924,0
31,3,18,49,Finance,79211,0
30,9,12,59,HR,95819,1
37,12,16,54,HR,113635,1
56,18,12,59,Sales,128031,1
46,6,18,51,HR,89748,1
41,9,18,46,HR,97024,1
33,8,14,53,IT,96656,1
29,2,16,54,IT,70303,0
31,9,12,45,HR,88047,1
31,8,18,44,Sales,92262,1
26,4,12,51,IT,70362,0
21,0,18,56,IT,71365,0
26,3,14,47,Sales,77338,0
33,2,18,50,Finance,79584,0
42,14,14,54,IT,114868,1
51,7,16,54,HR,92522,1
42,11,12,51,HR,97633,1
57,5,12,39,HR,71846,0
47,9,14,43,Sales,97382,1
34,1,16,56,HR,67429,0
25,4,14,58,Finance,77415,0
56,24,18,38,Sales,154069,1
52,6,14,43,IT,82190,1
54,22,16,50,Sales,139926,1
27,2,18,41,HR,72280,0
30,9,12,48,Sales,90425,1
37,3,12,48,Sales,73817,0
50,16,12,41,Sales,109119,1
41,15,16,58,Sales,122007,1
33,2,16,50,Finance,73783,0
21,0,16,52,Sales,65495,0
21,0,16,40,HR,60756,0
53,22,16,41,IT,138627,1
58,6,18,53,Finance,91096,1
45,12,14,42,Sales,101253,1
46,18,12,35,IT,118754,1
33,0,16,51,Finance,66559,0
48,25,12,60,HR,144914,1
53,21,16,53,HR,142737,1
